,distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
3943,9,7,AOR,assignment,Unknown,6,CRP,conditional,Unknown,3944,killed
3944,9,7,AOR,assignment,Unknown,6,CRP,conditional,Unknown,3945,killed
3945,9,7,AOR,assignment,Unknown,6,CRP,conditional,Unknown,3946,killed
3946,9,7,AOR,assignment,Unknown,6,CRP,conditional,Unknown,3947,killed
3949,10,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3950,killed
3950,10,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3951,killed
3951,13,7,AOR,assignment,Unknown,10,CRP,conditional,Unknown,3952,killed
3952,11,7,AOR,assignment,Unknown,8,CRP,conditional,Unknown,3953,killed
3953,10,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3954,survived
3954,10,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3955,survived
3955,9,7,AOR,assignment,Unknown,6,CRP,method,Unknown,3956,killed
3956,9,7,AOR,assignment,Unknown,6,CRP,method,Unknown,3957,killed
3957,9,7,AOR,assignment,Unknown,6,CRP,method,Unknown,3958,killed
3958,10,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3959,killed
3959,10,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3960,killed
3960,12,7,AOR,assignment,Unknown,9,CRP,conditional,Unknown,3961,killed
3961,11,7,AOR,assignment,Unknown,8,CRP,conditional,Unknown,3962,killed
3962,10,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3963,survived
3963,10,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3964,survived
3964,9,7,AOR,assignment,Unknown,6,CRP,method,Unknown,3965,killed
3965,9,7,AOR,assignment,Unknown,6,CRP,method,Unknown,3966,killed
3966,9,7,AOR,assignment,Unknown,6,CRP,method,Unknown,3967,killed
3967,2,7,AOR,assignment,Unknown,7,CRP,assignment,Unknown,3968,survived
3968,2,7,AOR,assignment,Unknown,7,CRP,assignment,Unknown,3969,survived
3969,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3970,survived
3970,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3971,survived
3971,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3972,survived
3972,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3973,killed
3973,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3974,killed
3975,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3976,killed
3976,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3977,survived
3977,12,7,AOR,assignment,Unknown,7,CRP,assignment,Unknown,3978,killed
3978,11,7,AOR,assignment,Unknown,6,CRP,assignment,Unknown,3979,killed
3979,11,7,AOR,assignment,Unknown,6,CRP,assignment,Unknown,3980,killed
3980,13,7,AOR,assignment,Unknown,8,CRP,conditional,Unknown,3981,survived
3981,11,7,AOR,assignment,Unknown,6,CRP,conditional,Unknown,3982,survived
3982,11,7,AOR,assignment,Unknown,6,CRP,conditional,Unknown,3983,survived
3983,11,7,AOR,assignment,Unknown,6,CRP,method,Unknown,3984,survived
3984,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3985,survived
3985,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3986,survived
3986,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3987,survived
3987,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3988,survived
3988,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3989,survived
3989,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3990,survived
3990,12,7,AOR,assignment,Unknown,7,CRP,assignment,Unknown,3991,killed
3991,11,7,AOR,assignment,Unknown,6,CRP,assignment,Unknown,3992,killed
3992,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,3993,killed
3993,11,7,AOR,assignment,Unknown,6,CRP,assignment,Unknown,3994,killed
3994,11,7,AOR,assignment,Unknown,6,CRP,assignment,Unknown,3995,killed
3995,13,7,AOR,assignment,Unknown,8,CRP,conditional,Unknown,3996,killed
3996,11,7,AOR,assignment,Unknown,6,CRP,conditional,Unknown,3997,survived
3997,11,7,AOR,assignment,Unknown,6,CRP,conditional,Unknown,3998,survived
3998,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,3999,survived
3999,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,4000,survived
4000,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,4001,survived
4001,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,4002,survived
4002,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,4003,survived
4003,12,7,AOR,assignment,Unknown,7,CRP,method,Unknown,4004,survived
4004,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4005,killed
4006,10,7,AOR,assignment,Unknown,5,CRP,method,Unknown,4007,survived
4007,14,7,AOR,assignment,Unknown,9,CRP,assignment,Unknown,4008,survived
4008,12,7,AOR,assignment,Unknown,7,CRP,assignment,Unknown,4009,survived
4009,12,7,AOR,assignment,Unknown,7,CRP,assignment,Unknown,4010,survived
4010,14,7,AOR,assignment,Unknown,9,CRP,conditional,Unknown,4011,survived
4011,12,7,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4012,survived
4012,12,7,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4013,survived
4013,14,7,AOR,assignment,Unknown,9,CRP,conditional,Unknown,4014,survived
4014,12,7,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4015,survived
4015,12,7,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4016,survived
4016,15,7,AOR,assignment,Unknown,10,CRP,assignment,Unknown,4017,survived
4017,14,7,AOR,assignment,Unknown,9,CRP,assignment,Unknown,4018,survived
4018,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4019,survived
4019,13,7,AOR,assignment,Unknown,8,CRP,conditional,Unknown,4020,killed
4020,11,7,AOR,assignment,Unknown,6,CRP,conditional,Unknown,4021,killed
4021,11,7,AOR,assignment,Unknown,6,CRP,conditional,Unknown,4022,killed
4022,14,7,AOR,assignment,Unknown,9,CRP,assignment,Unknown,4023,killed
4023,14,7,AOR,assignment,Unknown,9,CRP,assignment,Unknown,4024,killed
4024,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4025,killed
4025,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4026,killed
4026,13,7,AOR,assignment,Unknown,8,CRP,conditional,Unknown,4027,killed
4027,11,7,AOR,assignment,Unknown,6,CRP,conditional,Unknown,4028,killed
4028,11,7,AOR,assignment,Unknown,6,CRP,conditional,Unknown,4029,killed
4029,14,7,AOR,assignment,Unknown,9,CRP,assignment,Unknown,4030,killed
4030,14,7,AOR,assignment,Unknown,9,CRP,assignment,Unknown,4031,killed
4031,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4032,killed
4032,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4033,killed
4033,14,7,AOR,assignment,Unknown,9,CRP,conditional,Unknown,4034,survived
4036,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4037,killed
4037,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4038,killed
4038,14,7,AOR,assignment,Unknown,9,CRP,conditional,Unknown,4039,killed
4039,12,7,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4040,killed
4040,12,7,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4041,killed
4041,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4042,killed
4042,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4043,killed
4044,12,7,AOR,assignment,Unknown,7,CRP,assignment,Unknown,4045,killed
4045,11,7,AOR,assignment,Unknown,6,CRP,assignment,Unknown,4046,killed
4046,11,7,AOR,assignment,Unknown,6,CRP,loop,Unknown,4047,survived
4047,12,7,AOR,assignment,Unknown,7,CRP,assignment,Unknown,4048,survived
4048,12,7,AOR,assignment,Unknown,7,CRP,assignment,Unknown,4049,survived
4049,13,7,AOR,assignment,Unknown,8,CRP,conditional,Unknown,4050,survived
4050,11,7,AOR,assignment,Unknown,6,CRP,conditional,Unknown,4051,survived
4051,12,7,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4052,survived
4052,12,7,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4053,survived
4053,14,7,AOR,assignment,Unknown,9,CRP,assignment,Unknown,4054,survived
4054,14,7,AOR,assignment,Unknown,9,CRP,assignment,Unknown,4055,survived
4055,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4056,survived
4056,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4057,survived
4057,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4058,survived
4058,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4059,survived
4059,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4060,survived
4060,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4061,survived
4061,10,7,AOR,assignment,Unknown,5,CRP,assignment,Unknown,4062,survived
4062,10,7,AOR,assignment,Unknown,5,CRP,assignment,Unknown,4063,survived
4063,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4064,survived
4064,13,7,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4065,survived
4065,12,7,AOR,assignment,Unknown,7,CRP,assignment,Unknown,4066,survived
4066,12,7,AOR,assignment,Unknown,7,CRP,assignment,Unknown,4067,survived
4067,14,7,AOR,assignment,Unknown,9,CRP,method,Unknown,4068,survived
4068,14,7,AOR,assignment,Unknown,9,CRP,method,Unknown,4069,survived
4069,11,7,AOR,assignment,Unknown,6,CRP,assignment,Unknown,4070,survived
4070,11,7,AOR,assignment,Unknown,6,CRP,assignment,Unknown,4071,survived
4071,14,7,AOR,assignment,Unknown,9,CRP,assignment,Unknown,4072,survived
4072,14,7,AOR,assignment,Unknown,9,CRP,assignment,Unknown,4073,survived
4073,12,7,AOR,assignment,Unknown,7,CRP,assignment,Unknown,4074,survived
4074,12,7,AOR,assignment,Unknown,7,CRP,assignment,Unknown,4075,survived
4075,9,7,AOR,assignment,Unknown,6,LCR,conditional,bool,4076,killed
4076,9,7,AOR,assignment,Unknown,6,LCR,conditional,bool,4077,killed
4077,9,7,AOR,assignment,Unknown,6,LCR,conditional,bool,4078,killed
4078,9,7,AOR,assignment,Unknown,6,LCR,conditional,bool,4079,killed
4079,9,7,AOR,assignment,Unknown,6,LCR,conditional,bool,4080,killed
4080,9,7,AOR,assignment,Unknown,6,LCR,conditional,bool,4081,killed
4081,10,7,AOR,assignment,Unknown,5,LCR,conditional,bool,4082,survived
4082,10,7,AOR,assignment,Unknown,5,LCR,conditional,bool,4083,survived
4083,11,7,AOR,assignment,Unknown,6,LCR,conditional,bool,4084,survived
4084,11,7,AOR,assignment,Unknown,6,LCR,conditional,bool,4085,killed
4085,11,7,AOR,assignment,Unknown,6,LCR,conditional,bool,4086,killed
4086,9,7,AOR,assignment,Unknown,6,ROR,conditional,bool,4087,killed
4087,10,7,AOR,assignment,Unknown,7,ROR,conditional,bool,4088,killed
4088,10,7,AOR,assignment,Unknown,7,ROR,conditional,bool,4089,killed
4089,10,7,AOR,assignment,Unknown,7,ROR,conditional,bool,4090,killed
4090,9,7,AOR,assignment,Unknown,6,ROR,conditional,bool,4091,killed
4091,10,7,AOR,assignment,Unknown,7,ROR,conditional,bool,4092,killed
4092,10,7,AOR,assignment,Unknown,7,ROR,conditional,bool,4093,killed
4093,10,7,AOR,assignment,Unknown,7,ROR,conditional,bool,4094,killed
4094,9,7,AOR,assignment,Unknown,6,ROR,conditional,bool,4095,killed
4095,9,7,AOR,assignment,Unknown,6,ROR,conditional,bool,4096,killed
4096,9,7,AOR,assignment,Unknown,6,ROR,conditional,bool,4097,killed
4097,9,7,AOR,assignment,Unknown,6,ROR,conditional,bool,4098,killed
4098,11,7,AOR,assignment,Unknown,6,ROR,conditional,bool,4099,survived
4099,11,7,AOR,assignment,Unknown,6,ROR,conditional,bool,4100,survived
4100,12,7,AOR,assignment,Unknown,7,ROR,conditional,bool,4101,survived
4101,12,7,AOR,assignment,Unknown,7,ROR,conditional,bool,4102,survived
4102,11,7,AOR,assignment,Unknown,6,ROR,conditional,bool,4103,killed
4103,11,7,AOR,assignment,Unknown,6,ROR,conditional,bool,4104,killed
4105,12,7,AOR,assignment,Unknown,7,ROR,conditional,bool,4106,killed
4106,11,7,AOR,assignment,Unknown,6,ROR,conditional,bool,4107,survived
4107,10,7,AOR,assignment,Unknown,5,SIR,assignment,Unknown,4108,killed
4108,10,7,AOR,assignment,Unknown,5,SIR,assignment,Unknown,4109,killed
4109,10,7,AOR,assignment,Unknown,5,SIR,assignment,Unknown,4110,killed
4110,10,7,AOR,assignment,Unknown,5,SIR,assignment,Unknown,4111,killed
4111,10,7,AOR,assignment,Unknown,5,SIR,loop,Unknown,4112,killed
4112,11,7,AOR,assignment,Unknown,6,SIR,assignment,Unknown,4113,survived
4113,11,7,AOR,assignment,Unknown,6,SIR,assignment,Unknown,4114,survived
4114,12,8,AOR,assignment,Unknown,8,AOR,assignment,Unknown,4115,killed
4115,11,8,AOR,assignment,Unknown,7,AOR,assignment,Unknown,4116,killed
4116,13,8,AOR,assignment,Unknown,9,AOR,assignment,Unknown,4117,killed
4117,14,8,AOR,assignment,Unknown,10,AOR,assignment,Unknown,4118,killed
4118,13,8,AOR,assignment,Unknown,9,AOR,assignment,Unknown,4119,killed
4119,13,8,AOR,assignment,Unknown,9,AOR,assignment,Unknown,4120,killed
4120,12,8,AOR,assignment,Unknown,8,AOR,assignment,Unknown,4121,killed
4121,11,8,AOR,assignment,Unknown,7,AOR,assignment,Unknown,4122,killed
4122,13,8,AOR,assignment,Unknown,9,AOR,assignment,Unknown,4123,killed
4123,12,8,AOR,assignment,Unknown,8,AOR,assignment,Unknown,4124,killed
4124,11,8,AOR,assignment,Unknown,7,AOR,assignment,Unknown,4125,killed
4125,12,8,AOR,assignment,Unknown,8,AOR,assignment,Unknown,4126,killed
4126,11,8,AOR,assignment,Unknown,7,AOR,assignment,Unknown,4127,killed
4127,12,8,AOR,assignment,Unknown,8,AOR,assignment,Unknown,4128,killed
4128,11,8,AOR,assignment,Unknown,7,AOR,assignment,Unknown,4129,killed
4129,13,8,AOR,assignment,Unknown,9,AOR,assignment,Unknown,4130,killed
4130,12,8,AOR,assignment,Unknown,8,AOR,assignment,Unknown,4131,killed
4131,12,8,AOR,assignment,Unknown,8,AOR,assignment,Unknown,4132,killed
4132,11,8,AOR,assignment,Unknown,7,AOR,assignment,Unknown,4133,killed
4133,12,8,AOR,assignment,Unknown,8,AOR,assignment,Unknown,4134,killed
4134,11,8,AOR,assignment,Unknown,7,AOR,assignment,Unknown,4135,killed
4135,12,8,AOR,assignment,Unknown,8,AOR,assignment,Unknown,4136,killed
4136,11,8,AOR,assignment,Unknown,7,AOR,assignment,Unknown,4137,killed
4137,11,8,AOR,assignment,Unknown,7,AOR,assignment,Unknown,4138,killed
4138,13,8,AOR,assignment,Unknown,9,AOR,method,Unknown,4139,killed
4139,10,8,AOR,assignment,Unknown,6,AOR,assignment,Unknown,4140,killed
4140,13,8,AOR,assignment,Unknown,9,AOR,assignment,Unknown,4141,killed
4141,12,8,AOR,assignment,Unknown,8,AOR,assignment,Unknown,4142,killed
4142,11,8,AOR,assignment,Unknown,7,AOR,assignment,Unknown,4143,killed
4143,10,8,AOR,assignment,Unknown,6,AOR,assignment,Unknown,4144,killed
4144,12,8,AOR,assignment,Unknown,6,COD,conditional,bool,4145,killed
4145,12,8,AOR,assignment,Unknown,6,COD,conditional,bool,4146,killed
4146,12,8,AOR,assignment,Unknown,6,COD,conditional,bool,4147,killed
4147,12,8,AOR,assignment,Unknown,6,COD,conditional,bool,4148,killed
4148,12,8,AOR,assignment,Unknown,6,COD,conditional,bool,4149,killed
4149,12,8,AOR,assignment,Unknown,6,COD,conditional,bool,4150,killed
4150,11,8,AOR,assignment,Unknown,5,COD,conditional,bool,4151,killed
4151,11,8,AOR,assignment,Unknown,5,COD,conditional,bool,4152,killed
4152,8,8,AOR,assignment,Unknown,4,COD,conditional,bool,4153,killed
4153,9,8,AOR,assignment,Unknown,5,COD,conditional,bool,4154,killed
4154,9,8,AOR,assignment,Unknown,5,COD,conditional,bool,4155,killed
4155,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4156,killed
4156,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4157,killed
4157,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4158,killed
4158,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4159,killed
4159,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4160,killed
4160,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4161,killed
4161,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4162,killed
4162,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4163,killed
4163,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4164,killed
4164,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4165,killed
4165,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4166,killed
4166,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4167,killed
4167,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4168,killed
4168,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4169,killed
4169,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4170,killed
4170,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4171,killed
4171,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4172,killed
4172,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4173,killed
4173,10,8,AOR,assignment,Unknown,4,COI,conditional,bool,4174,killed
4174,7,8,AOR,assignment,Unknown,3,COI,conditional,bool,4175,killed
4175,7,8,AOR,assignment,Unknown,3,COI,conditional,bool,4176,survived
4176,7,8,AOR,assignment,Unknown,3,COI,conditional,bool,4177,killed
4177,8,8,AOR,assignment,Unknown,4,COI,conditional,bool,4178,killed
4178,8,8,AOR,assignment,Unknown,4,COI,conditional,bool,4179,killed
4179,8,8,AOR,assignment,Unknown,4,COI,conditional,bool,4180,killed
4180,8,8,AOR,assignment,Unknown,4,COI,conditional,bool,4181,killed
4181,8,8,AOR,assignment,Unknown,4,COI,conditional,bool,4182,killed
4182,8,8,AOR,assignment,Unknown,4,COI,conditional,bool,4183,killed
4183,9,8,AOR,assignment,Unknown,5,COI,conditional,bool,4184,killed
4184,11,8,AOR,assignment,Unknown,7,COI,conditional,bool,4185,killed
4185,7,8,AOR,assignment,Unknown,3,COI,conditional,bool,4186,killed
4186,10,8,AOR,assignment,Unknown,4,CRP,assignment,Unknown,4187,killed
4187,10,8,AOR,assignment,Unknown,4,CRP,assignment,Unknown,4188,killed
4188,9,8,AOR,assignment,Unknown,3,CRP,assignment,Unknown,4189,killed
4189,9,8,AOR,assignment,Unknown,3,CRP,assignment,Unknown,4190,killed
4190,9,8,AOR,assignment,Unknown,3,CRP,assignment,Unknown,4191,killed
4191,9,8,AOR,assignment,Unknown,3,CRP,assignment,Unknown,4192,killed
4192,9,8,AOR,assignment,Unknown,3,CRP,assignment,Unknown,4193,killed
4193,9,8,AOR,assignment,Unknown,3,CRP,assignment,Unknown,4194,killed
4194,9,8,AOR,assignment,Unknown,3,CRP,assignment,Unknown,4195,killed
4195,9,8,AOR,assignment,Unknown,3,CRP,assignment,Unknown,4196,killed
4196,9,8,AOR,assignment,Unknown,3,CRP,assignment,Unknown,4197,killed
4197,9,8,AOR,assignment,Unknown,3,CRP,assignment,Unknown,4198,killed
4198,9,8,AOR,assignment,Unknown,3,CRP,assignment,Unknown,4199,killed
4199,9,8,AOR,assignment,Unknown,3,CRP,assignment,Unknown,4200,killed
4200,11,8,AOR,assignment,Unknown,5,CRP,assignment,Unknown,4201,killed
4201,12,8,AOR,assignment,Unknown,6,CRP,return,Unknown,4202,killed
4202,12,8,AOR,assignment,Unknown,6,CRP,return,Unknown,4203,killed
4203,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4204,killed
4204,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4205,killed
4205,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4206,killed
4208,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4209,killed
4209,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4210,killed
4210,17,8,AOR,assignment,Unknown,11,CRP,conditional,Unknown,4211,killed
4211,15,8,AOR,assignment,Unknown,9,CRP,conditional,Unknown,4212,killed
4212,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4213,killed
4213,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4214,killed
4214,15,8,AOR,assignment,Unknown,9,CRP,conditional,Unknown,4215,killed
4215,13,8,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4216,killed
4216,13,8,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4217,killed
4217,14,8,AOR,assignment,Unknown,8,CRP,method,Unknown,4218,killed
4218,14,8,AOR,assignment,Unknown,8,CRP,method,Unknown,4219,killed
4219,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4220,killed
4220,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4221,killed
4221,15,8,AOR,assignment,Unknown,9,CRP,conditional,Unknown,4222,killed
4222,13,8,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4223,killed
4223,13,8,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4224,killed
4224,14,8,AOR,assignment,Unknown,8,CRP,method,Unknown,4225,killed
4225,14,8,AOR,assignment,Unknown,8,CRP,method,Unknown,4226,killed
4226,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4227,killed
4227,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4228,killed
4228,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4229,killed
4229,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4230,killed
4230,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4231,killed
4233,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4234,killed
4234,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4235,killed
4235,16,8,AOR,assignment,Unknown,10,CRP,conditional,Unknown,4236,killed
4236,15,8,AOR,assignment,Unknown,9,CRP,conditional,Unknown,4237,killed
4237,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4238,killed
4238,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4239,killed
4239,15,8,AOR,assignment,Unknown,9,CRP,conditional,Unknown,4240,killed
4240,13,8,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4241,killed
4241,13,8,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4242,killed
4242,14,8,AOR,assignment,Unknown,8,CRP,method,Unknown,4243,killed
4243,14,8,AOR,assignment,Unknown,8,CRP,method,Unknown,4244,killed
4244,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4245,killed
4245,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4246,killed
4246,15,8,AOR,assignment,Unknown,9,CRP,conditional,Unknown,4247,killed
4247,13,8,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4248,killed
4248,13,8,AOR,assignment,Unknown,7,CRP,conditional,Unknown,4249,killed
4249,14,8,AOR,assignment,Unknown,8,CRP,method,Unknown,4250,killed
4250,14,8,AOR,assignment,Unknown,8,CRP,method,Unknown,4251,killed
4251,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4252,killed
4252,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4253,killed
4253,12,8,AOR,assignment,Unknown,6,CRP,method,Unknown,4254,killed
4254,12,8,AOR,assignment,Unknown,6,CRP,conditional,Unknown,4255,killed
4255,12,8,AOR,assignment,Unknown,6,CRP,conditional,Unknown,4256,killed
4256,12,8,AOR,assignment,Unknown,6,CRP,conditional,Unknown,4257,killed
4257,12,8,AOR,assignment,Unknown,6,CRP,conditional,Unknown,4258,killed
4260,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4261,killed
4261,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4262,killed
4262,16,8,AOR,assignment,Unknown,10,CRP,conditional,Unknown,4263,killed
4263,14,8,AOR,assignment,Unknown,8,CRP,conditional,Unknown,4264,killed
4264,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4265,killed
4265,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4266,killed
4266,12,8,AOR,assignment,Unknown,6,CRP,method,Unknown,4267,killed
4267,12,8,AOR,assignment,Unknown,6,CRP,method,Unknown,4268,killed
4268,12,8,AOR,assignment,Unknown,6,CRP,method,Unknown,4269,killed
4269,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4270,killed
4270,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4271,killed
4271,15,8,AOR,assignment,Unknown,9,CRP,conditional,Unknown,4272,killed
4272,14,8,AOR,assignment,Unknown,8,CRP,conditional,Unknown,4273,killed
4273,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4274,killed
4274,13,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4275,killed
4275,12,8,AOR,assignment,Unknown,6,CRP,method,Unknown,4276,killed
4276,12,8,AOR,assignment,Unknown,6,CRP,method,Unknown,4277,killed
4277,12,8,AOR,assignment,Unknown,6,CRP,method,Unknown,4278,killed
4278,13,8,AOR,assignment,Unknown,7,CRP,assignment,Unknown,4279,killed
4279,13,8,AOR,assignment,Unknown,7,CRP,assignment,Unknown,4280,killed
4280,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4281,killed
4281,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4282,killed
4282,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4283,killed
4283,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4284,killed
4284,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4285,killed
4285,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4286,killed
4286,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4287,killed
4287,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4288,killed
4288,11,8,AOR,assignment,Unknown,7,CRP,assignment,Unknown,4289,killed
4289,10,8,AOR,assignment,Unknown,6,CRP,assignment,Unknown,4290,killed
4290,10,8,AOR,assignment,Unknown,6,CRP,assignment,Unknown,4291,killed
4291,12,8,AOR,assignment,Unknown,8,CRP,conditional,Unknown,4292,killed
4292,10,8,AOR,assignment,Unknown,6,CRP,conditional,Unknown,4293,killed
4293,10,8,AOR,assignment,Unknown,6,CRP,conditional,Unknown,4294,killed
4294,10,8,AOR,assignment,Unknown,6,CRP,method,Unknown,4295,killed
4295,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4296,killed
4296,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4297,killed
4297,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4298,killed
4298,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4299,killed
4299,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4300,killed
4300,11,8,AOR,assignment,Unknown,7,CRP,method,Unknown,4301,killed
4301,11,8,AOR,assignment,Unknown,7,CRP,assignment,Unknown,4302,killed
4302,10,8,AOR,assignment,Unknown,6,CRP,assignment,Unknown,4303,killed
4303,2,8,AOR,assignment,Unknown,8,CRP,assignment,Unknown,4304,killed
4304,6,8,AOR,assignment,Unknown,6,CRP,assignment,Unknown,4305,killed
